Latitude,Longitude,Rainfall (mm),Temperature (Celsius),Humidity (%),River Discharge (m^3/s),Water Level (m),Elevation (m),Surface Water State,Land Cover,Soil Type,Population Density,Historical Floods,Flood Occurred
31.61839373,54.11034381,194.660501,28.26172083,97.77347819,1097.159702,3.135685435,1028.190625,Stable,Water Body,Loam,4425.034957,1,0
31.00291181,-66.32835147,182.1891284,45.0,69.74617749,158.2509402,7.875726345,61.31418732,Stable,Agriculture,Clay,955.6109506,0,0
11.16679055,70.48409602,253.2712362,21.59395922,54.64480063,409.4462318,4.584327751,161.4016427,Overflow,Forest,Loam,4490.672829,0,1
35.05487768,-50.03691219,189.8635648,21.89537268,79.94562852,620.3519208,4.702470736,238.5686284,Stable,Agriculture,Clay,9731.648979,0,0
20.46338851,50.783538,174.1057424,32.24014432,84.40992474,1017.400904,3.643549985,1200.148184,Stable,Water Body,Clay,5368.901396,1,0
41.1201424,25.96449939,177.4109713,9.209832264,71.71506932,504.6316833,9.851463573,1433.529618,Stable,Forest,Sand,2256.963113,0,0
46.00074567,-10.52264739,310.4802788,31.18462392,91.14086806,52.02412069,2.366836159,1305.297548,Overflow,Water Body,Sand,4652.063595,1,1
15.75252773,-5.05186841,131.1098175,25.92374669,48.00577338,734.1612443,4.318853446,1802.387488,Stable,Forest,Clay,4071.964702,0,0
26.17158989,-85.59982064,305.8401527,24.25747893,64.84004097,317.053635,5.868343444,224.6555217,Overflow,Urban,Loam,6087.365278,1,1
40.60864429,147.1353813,153.203371,27.06709371,50.20267048,352.9093541,4.573379169,1177.074207,Stable,Urban,Sand,3204.777658,1,0
14.38786778,128.3778606,203.5023614,19.98679237,49.30214645,1094.533882,4.317271474,1066.857823,Stable,Water Body,Sand,5830.250542,0,0
33.401128,145.175678,93.39279797,27.27002683,51.18215348,914.1730955,7.14837768,854.5188838,Stable,Agriculture,Sand,9692.366866,0,0
13.29841129,27.83320937,193.2339295,2.989824478,66.67569583,782.9490897,9.604495597,362.0032182,Stable,Urban,Sand,703.7936495,1,0
31.32115469,131.5024045,263.4356947,33.81746401,84.24858831,665.4720616,10.08187168,1749.865253,Overflow,Urban,Sand,2152.137835,1,1
17.96521015,105.4561237,224.5230636,17.5367533,57.92793153,549.3160219,7.018969211,1055.837705,Stable,Agriculture,Sand,2873.314465,0,0
49.93239826,85.64875543,215.5633129,26.13407217,46.94540211,833.166979,3.5279678,1532.977887,Stable,Urban,Clay,7372.490253,0,0
14.32178238,-28.41507356,225.6804647,23.11583153,88.32226202,393.7636293,3.806230968,1335.682756,Overflow,Agriculture,Sand,4019.510567,0,1
14.55405432,-80.1999214,184.622017,24.45157048,95.23207158,0.0,1.913072419,733.0366765,Stable,Water Body,Clay,4296.468091,1,0
49.62716628,-78.70533965,292.5390571,30.43524333,94.63313505,305.9939441,0.3588412348,238.9715862,Overflow,Urban,Clay,5067.623908,1,1
20.80921622,-96.79523828,246.1990652,26.00967326,59.7853779,698.4807274,0.4662659498,400.6691983,Stable,Urban,Clay,8319.031363,0,0
39.12755025,62.82355114,299.1852068,38.10194856,75.52017893,996.0320326,7.562210752,951.7433929,Overflow,Urban,Clay,2985.416424,1,1
44.04972944,119.6732677,209.7042263,34.02742178,47.77892679,1088.964643,1.968810036,426.1137021,Stable,Water Body,Loam,1684.090306,0,0
25.21602196,-114.5671351,125.5357868,36.32096881,89.31228129,649.5709073,4.680708471,162.4991633,Overflow,Forest,Clay,5847.61802,0,1
11.4124542,-71.85049164,189.6341952,20.09404258,68.60623124,179.6371319,7.62911357,1149.952884,Overflow,Agriculture,Clay,8451.93764,1,1
33.29738223,23.33634623,208.7450269,9.4572708,59.52048242,107.5813208,1.301776189,1404.721633,Stable,Forest,Loam,2073.200881,0,1
36.90408473,91.34133205,192.7325289,42.99738292,45.38229262,376.6379568,0.625422547,1915.191232,Overflow,Forest,Loam,5400.297045,1,1
43.53698341,-57.67679837,314.1909364,32.58316101,83.25210704,632.3218841,5.460599236,1904.082156,Stable,Urban,Clay,792.5385332,0,0
15.88293924,-97.70551733,195.8651127,26.63255626,53.47701499,407.2819224,5.362717745,1689.525469,Overflow,Water Body,Sand,8054.214773,0,1
24.59182535,137.6449049,151.3000263,30.43795675,59.93177364,275.4250991,1.860550711,590.8597192,Stable,Forest,Sand,545.1305179,1,0
44.45672184,-18.49663864,218.4526024,24.56454328,43.53415091,370.0033342,8.96247725,348.2124085,Overflow,Forest,Loam,2439.021691,1,1
17.66371783,36.66170369,193.3110314,34.17366649,46.01781802,3.756190828,3.104204845,1523.306636,Overflow,Forest,Loam,3101.368754,0,1
36.99833599,-98.59575129,238.943811,14.42025517,96.2199633,797.388484,3.870921828,1893.090006,Stable,Forest,Clay,8616.768203,1,0
23.20860259,71.64196356,180.9652688,38.8784597,91.39247324,278.1112855,0.0,293.8957678,Overflow,Agriculture,Clay,6118.679992,0,1
16.57622116,3.475484671,254.7281227,32.03493523,84.31139479,0.0,3.511779293,951.2615111,Overflow,Urban,Sand,1603.853337,1,1
19.99334172,-74.32589695,247.8473565,19.06865387,87.14710902,622.9681183,6.771869114,1618.417444,Stable,Forest,Loam,2314.68645,1,0
10.39915107,107.2883514,278.9171339,15.76570794,98.9875846,751.3561384,6.153678682,1013.055905,Overflow,Agriculture,Loam,4427.629918,0,1
34.50028853,-104.8824151,124.2499071,22.32672672,50.76815006,563.3984834,5.369442999,671.9478764,Stable,Urban,Loam,4149.057178,0,0
11.96697362,-69.93509581,195.0827515,28.93199252,75.79932988,855.7043501,8.850539918,845.7908493,Stable,Urban,Loam,4310.972479,0,0
12.05915005,-95.76493485,150.1385856,11.72492509,57.56498951,488.0463732,1.452626158,621.7251715,Overflow,Water Body,Clay,3165.999863,1,1
32.5493042,10.74021663,262.2035222,16.32010804,63.73635873,340.4556522,10.00571091,68.86954547,Stable,Urban,Loam,1961.40869,1,0
34.04347501,-81.60776964,259.1529064,29.00737002,79.68686748,974.3023439,6.23381996,1225.173374,Stable,Forest,Clay,4076.27822,1,0
17.71450521,57.01634003,200.1072451,17.04550474,52.97924962,247.6493972,4.400051213,661.4884208,Stable,Agriculture,Sand,8740.885228,0,0
40.46478461,-64.43551821,93.21000756,16.67136725,51.74258886,172.2789416,4.194777128,670.9966364,Overflow,Forest,Loam,9309.431322,0,1
35.66017925,-75.61397523,197.9981396,30.66177391,55.46854291,538.9735018,3.604318171,140.4549152,Overflow,Agriculture,Clay,3534.031677,0,1
12.11061031,103.6174446,143.4506306,15.62942324,61.55195774,716.8941539,3.878377761,1766.304774,Overflow,Urban,Clay,7999.639526,0,1
29.70141523,19.46755781,263.1288703,20.52637051,94.69559041,800.8408203,6.672413187,1646.630618,Overflow,Agriculture,Sand,8406.964717,0,1
36.01405637,138.3832444,109.0765961,4.702499136,51.96931854,708.5135228,6.960796751,1645.662385,Stable,Water Body,Sand,1914.333844,1,0
40.7407627,76.05362161,255.1847926,45.0,78.94664894,727.6507138,5.706040576,167.5267867,Stable,Urban,Sand,5091.832169,0,0
16.46514856,-11.49340677,167.1482381,30.49126676,82.12385548,432.7223626,1.305899222,728.9377177,Overflow,Water Body,Loam,978.7700292,1,1
20.39976525,-54.95907414,83.57506309,17.110791,67.74694062,406.5849375,4.203586414,265.4049286,Stable,Urban,Loam,2671.067337,1,0
48.72305526,-53.05823855,170.5419806,20.83208349,44.83725713,549.9759497,8.586991813,1570.706566,Overflow,Urban,Sand,5952.058426,1,1
34.22960598,-75.40983425,211.9946159,13.74861974,90.91592328,377.4082718,7.366937918,678.1308222,Stable,Agriculture,Clay,9673.939861,0,0
17.0196651,29.71206087,216.491153,16.46781882,83.61292338,388.8210705,7.257576989,918.929329,Overflow,Urban,Loam,1191.757611,1,1
11.24596371,142.1442721,175.9141475,-0.1022214104,70.14650755,866.1710877,4.837766452,15.50120173,Overflow,Forest,Clay,8802.083287,0,1
12.47233843,-96.99587106,335.740847,32.88498947,66.39462663,665.4103098,3.032522166,1887.687747,Overflow,Agriculture,Sand,4253.508054,1,1
35.77395311,0.5241497541,183.7017013,33.85021169,47.77145877,541.5253666,3.548541184,778.7713142,Overflow,Forest,Loam,627.1650761,1,0
45.02540566,-99.80915802,216.8418423,14.84803677,96.56213702,449.8333607,5.65052782,406.239015,Stable,Urban,Sand,3997.044709,0,0
29.2389156,-51.63568589,169.3788555,6.229608454,45.54364174,324.0748165,13.12782995,177.301681,Overflow,Agriculture,Sand,531.3131272,0,1
27.01365647,32.86469558,202.9766369,39.7282004,71.81074516,362.9191159,5.207941137,808.8436258,Stable,Forest,Loam,3321.243308,1,0
30.96375756,-61.32039164,206.0893329,14.55525068,52.36427695,356.0270031,11.21894707,59.50466207,Stable,Agriculture,Clay,7957.508169,1,0
27.71192546,-40.36859333,232.0939531,19.85790556,74.58223659,671.7472641,8.029627621,1645.124183,Overflow,Forest,Sand,2440.213324,1,1
46.41528527,41.63523115,115.2838649,21.15929933,75.66379185,808.6897543,2.407955471,1982.31548,Overflow,Forest,Clay,8366.026611,1,0
37.30161915,-53.39412397,169.609501,22.3617177,63.55424322,0.0,0.2268379981,1170.617591,Overflow,Forest,Clay,3559.778856,1,1
37.07563035,92.79287432,113.7725876,18.44049768,64.98385964,791.1679983,4.305237582,71.33937058,Stable,Agriculture,Sand,5644.557986,0,0
26.51184605,-51.95311692,128.8096656,43.58765329,50.20992421,971.2873804,3.113158373,1619.101134,Stable,Water Body,Loam,2227.903604,0,0
10.91826029,12.60258593,310.6516147,34.59603668,68.21221151,502.5003408,7.839837448,1394.139335,Stable,Urban,Loam,3488.556385,1,0
26.36542577,127.5295108,222.2268352,45.0,51.34021993,467.6154126,5.051722307,1979.436164,Overflow,Agriculture,Loam,7828.434924,0,0
23.17004567,-44.80246096,208.0795241,24.9626813,67.16432194,0.0,5.303866334,1457.201782,Overflow,Urban,Loam,2055.933208,0,0
22.86679959,-117.7442299,209.1140112,28.05172635,96.20129436,529.5536663,3.169765268,940.1298434,Overflow,Agriculture,Loam,5682.576515,1,1
48.56313666,-98.7516277,193.6400308,21.40159539,96.44514716,501.8355992,4.372606686,853.4478492,Overflow,Water Body,Sand,1876.892853,0,1
43.12807454,-45.33274494,220.4228948,34.42202362,45.29647886,88.83749635,7.703734423,958.7578673,Stable,Forest,Loam,3845.36466,1,0
16.68167632,36.53828928,194.1714327,28.7771176,90.75410005,130.4394338,8.493042485,250.5246587,Overflow,Urban,Clay,8956.993864,0,1
11.39646211,2.089393627,317.980713,19.34447238,75.91035809,651.986651,11.14347974,405.2011624,Overflow,Water Body,Sand,896.8989616,1,1
39.49971513,-74.46945874,271.7340695,24.68243241,40.77641421,689.8748909,6.019159119,1206.641552,Stable,Agriculture,Clay,2125.489873,1,0
20.83770793,-97.57953539,263.5044013,29.04408154,71.98495964,499.5161983,0.0,315.5032778,Overflow,Agriculture,Clay,8784.537324,1,1
12.24704309,-119.3661821,233.8818551,16.96079656,53.98419002,355.5027647,5.508559273,557.8474894,Overflow,Urban,Clay,4250.427648,1,1
37.26824456,47.43358198,300.79625,15.25694569,57.63848305,785.9739745,8.395654813,167.4421632,Stable,Agriculture,Sand,7177.168916,0,0
43.01662656,-37.99456006,124.4726975,15.97585279,94.94752939,425.9949897,6.647319515,864.4958439,Overflow,Urban,Loam,9840.620662,1,1
28.84671596,12.76924462,189.1586475,27.9613359,70.52047793,693.3353474,2.601195275,753.0367021,Overflow,Forest,Clay,4009.072314,1,1
32.62979802,146.331785,177.5701563,32.09029775,43.58689453,628.2366214,5.13928778,1777.705777,Overflow,Forest,Clay,3884.270283,0,1
44.35267085,-104.5741658,263.6099277,33.34989427,91.82875343,665.8982473,3.532879505,1317.405412,Overflow,Water Body,Loam,1289.335404,0,1
23.32869309,-98.19425923,256.8989731,11.37335595,59.30019561,544.5347341,1.59276987,930.7506805,Stable,Forest,Sand,4228.514921,0,0
16.14764171,-65.19173902,82.87608312,-3.439436648,99.13959085,333.2838614,6.784394589,1626.462341,Overflow,Agriculture,Sand,6905.050925,0,1
11.42360923,-25.91094654,232.4546692,12.4180271,75.97847224,703.0586412,4.633006843,1980.537394,Overflow,Urban,Clay,3460.217608,0,1
23.96838298,134.0679271,272.780024,44.62068362,47.2967269,667.3216487,0.6576007482,1437.629445,Overflow,Urban,Clay,484.1644883,1,1
26.41531692,-80.57432479,155.1170307,20.03794124,94.72206202,422.9330048,6.567439469,1846.353809,Overflow,Water Body,Clay,4767.255652,1,1
38.19771638,-57.16570542,261.6993874,22.92229955,45.36653326,735.9912864,4.808303102,315.9818794,Stable,Water Body,Sand,703.7817495,0,0
42.51176351,112.0389196,238.1435762,23.43364304,54.6811886,393.0640898,3.459178417,734.551152,Stable,Agriculture,Loam,1522.000547,0,0
42.14414142,15.82960207,218.1224941,17.73005174,87.00108401,816.4702153,4.619040697,1392.084444,Overflow,Agriculture,Sand,3725.598788,1,1
36.99850904,97.41221905,184.7025285,15.69237565,62.08744868,1353.945762,0.9435798562,1460.345506,Stable,Urban,Loam,2398.284357,0,0
14.12325071,-106.6404308,190.8076134,29.54241445,93.63275616,260.302434,8.325003058,1406.91206,Stable,Forest,Clay,6291.438442,1,1
32.640737,-47.48957203,204.0181163,18.89779307,87.75185885,452.5355568,4.769516897,1113.922421,Overflow,Forest,Loam,3980.199688,1,1
13.17626339,-64.14459364,196.1880491,16.51633464,62.75446719,1133.317394,3.745359463,1627.947909,Overflow,Forest,Loam,1535.647574,0,1
22.14444135,100.6805501,200.8600091,2.717390437,66.94544619,270.4251942,0.8037956091,1174.15022,Stable,Forest,Clay,1227.031936,0,0
14.00571802,25.38528851,136.8562954,26.90457432,78.64364867,32.36689057,0.0,1926.541774,Stable,Urban,Loam,1401.835214,0,0
16.89523023,-1.152550309,210.0340853,28.97611271,64.19727333,458.7265773,2.005764945,1810.220702,Stable,Urban,Clay,1902.543356,0,0
28.64726365,53.81806419,174.9923659,36.16430749,78.24802353,687.1079631,5.371972352,1969.055901,Overflow,Agriculture,Clay,1552.899373,0,1
20.39312552,97.10949644,276.6506271,34.66883417,58.61355568,518.0726094,4.258650797,886.5870578,Overflow,Agriculture,Clay,9306.921556,1,1
30.10548372,-54.56450231,212.1737539,23.65802311,79.66502604,494.0205315,4.604978653,1357.98783,Overflow,Water Body,Clay,8210.372385,1,1
18.59650548,100.38152,156.7784843,27.30533667,42.2920477,417.8475109,6.249863558,509.4725553,Overflow,Urban,Sand,538.7560089,0,1
45.6056455,-31.72563293,186.8883215,20.37355258,49.44708002,171.6362075,4.447503447,1580.475494,Overflow,Agriculture,Clay,4292.658074,1,1
17.33768786,53.39660199,118.4466187,35.63435722,46.31638373,459.8064578,1.784795821,320.8739336,Overflow,Agriculture,Clay,4029.256446,1,1
26.01156909,-26.90847615,189.5113842,20.92931721,47.54783413,814.4403754,0.8016664058,949.0258872,Stable,Urban,Sand,8846.9757,1,1
41.34953004,-18.39580942,159.9853359,32.46277594,94.29356203,585.4894745,6.157067495,978.595563,Overflow,Forest,Sand,5252.146329,0,1
48.62988839,29.62582483,201.7196898,20.21307811,66.05608966,826.796407,0.1124204399,256.0989696,Overflow,Urban,Clay,5850.318121,1,1
49.36441276,111.0998012,138.6492961,32.51563225,78.66714185,268.6312117,2.467586829,259.5615346,Overflow,Water Body,Sand,7435.046273,0,1
40.59533046,-61.82501504,257.4045433,23.98802373,79.36048651,432.0226644,4.839363043,1316.476309,Overflow,Forest,Clay,2112.484291,1,1
22.81762862,-0.3287965397,261.6300262,29.37648845,72.56022584,548.1778103,5.580114067,892.3813979,Stable,Urban,Loam,1349.717424,1,0
34.87128998,89.16886261,220.4267548,23.62234557,73.61007616,198.3473979,4.632113388,691.7291315,Stable,Agriculture,Loam,9907.351238,1,0
17.79081143,116.7807909,181.3641257,37.66270772,96.98301811,379.1254997,5.597907662,44.15869836,Stable,Forest,Clay,4066.201008,0,0
28.05952045,-36.10547191,254.7694207,40.45672885,55.97571816,366.9388047,3.567188165,1899.984696,Stable,Forest,Sand,4600.880414,1,0
41.02951485,104.4570006,190.9135845,35.88437816,58.15333816,720.3103809,4.958957952,1173.319539,Stable,Forest,Clay,2129.226545,0,0
45.43909663,-91.47557682,144.114004,20.66999856,84.3246324,827.6927515,6.950916806,1012.336567,Stable,Urban,Sand,9727.087266,0,0
42.9193522,3.452213297,205.2885192,31.6758496,91.06159578,714.5669804,4.071952484,291.7269702,Overflow,Water Body,Sand,5815.100498,1,1
48.84603629,23.0040223,186.3423877,25.30848667,62.4588495,482.3390434,10.08297635,1378.033937,Overflow,Forest,Loam,3215.046261,1,1
26.23536363,-49.47276909,292.3516101,45.0,91.06894113,398.8774831,1.282734936,1496.217743,Stable,Agriculture,Clay,8462.191273,1,0
16.78913714,78.01849932,223.7371052,32.58282386,56.71902043,1064.54055,0.0,986.1624956,Overflow,Urban,Clay,584.1789642,1,1
32.34569586,-102.2259423,205.8254026,40.35530773,52.61207287,0.0,2.247341245,1449.181436,Overflow,Agriculture,Sand,7727.938134,1,1
44.05623821,37.17864204,183.0815284,32.44079658,90.11483405,579.2621983,2.379288709,65.37134683,Stable,Forest,Loam,707.3235737,0,0
32.18927213,-11.51570901,197.3393782,35.55353067,86.88684272,472.8727698,3.0822616,1427.574652,Overflow,Forest,Clay,7356.242607,0,1
47.37216457,98.4239924,191.9673357,25.68823658,45.37003845,166.3467805,2.684940625,1238.774712,Overflow,Agriculture,Clay,8013.970295,0,1
35.37454755,-80.01278437,251.8502662,35.82378711,96.58648406,321.843203,7.120676519,277.0640105,Overflow,Water Body,Loam,2689.639161,1,1
23.42005215,92.81728359,139.4541974,11.72244018,70.32137945,324.993801,6.048361943,1525.61375,Stable,Water Body,Clay,7976.805309,0,0
11.70631627,46.48045675,210.2755666,36.08692952,52.45146579,742.4699445,1.010568054,226.6492746,Stable,Urban,Sand,3427.076543,0,0
36.38179546,40.10626808,180.8336549,21.79898214,96.89346009,170.0439205,10.11440184,1064.191606,Stable,Agriculture,Clay,5194.923176,1,0
37.75793778,27.26554656,184.1660227,30.10098731,43.68418116,414.452441,6.80615757,533.9387839,Overflow,Agriculture,Clay,4252.570731,1,1
20.01219272,137.9202218,221.6960648,30.41949185,42.74527957,666.3353098,3.713658388,124.5317948,Stable,Forest,Loam,8790.964594,0,0
45.18657909,86.60094488,147.1174424,24.18191054,97.68025295,84.16810144,1.461209672,1052.59198,Overflow,Urban,Clay,5441.098577,0,0
42.84489651,-116.6119794,157.4302475,31.51944046,64.79093745,461.7135492,10.04460153,1090.653665,Stable,Water Body,Sand,3974.443263,0,0
37.6251194,-4.221438913,219.1552378,11.04385837,67.33831605,1156.038762,0.5275305671,1797.141886,Stable,Agriculture,Sand,5522.592648,1,0
40.05675629,133.4478763,202.8308917,13.848794,94.27487481,992.4490515,3.162999107,1454.52331,Stable,Water Body,Loam,3593.038305,0,0
19.06086504,57.1594448,157.5547672,41.85064345,65.60229405,1077.778196,9.778935095,1374.009696,Overflow,Water Body,Clay,8363.5798,1,1
17.68627862,-58.38176986,172.761381,45.0,83.35147292,271.4130767,8.924210391,1368.77152,Stable,Agriculture,Loam,1319.488735,1,0
35.9232449,-52.85179423,137.6766319,45.0,90.59864485,0.0,6.997560253,1395.669707,Stable,Agriculture,Sand,1746.209705,1,0
46.89737135,62.55828292,245.3435267,11.0191796,93.43899348,337.649271,0.0,865.4620723,Overflow,Agriculture,Sand,8104.779119,1,1
13.6115908,-75.11807225,244.6594174,40.12067949,97.31719683,452.9165584,4.882058185,155.9166883,Overflow,Urban,Loam,1547.36161,0,1
23.10798859,-99.66005664,165.0844409,37.57528813,90.37831864,341.8578137,2.395088569,1421.747399,Stable,Forest,Loam,9915.112085,1,1
34.42390341,106.085592,228.9274915,23.95868535,68.6239991,16.98331103,5.531674971,773.9573671,Stable,Agriculture,Sand,8418.811797,0,0
29.35210159,130.3889306,131.2425304,24.98428193,98.64522848,220.3606355,3.268136448,1169.610295,Overflow,Agriculture,Loam,4280.316364,1,1
39.3351033,85.68576944,194.4815764,29.266369,61.87897051,775.8447903,5.691470415,127.8076007,Stable,Forest,Clay,2518.037681,1,0
15.92969502,69.99639578,294.3162318,41.24350009,66.95786614,45.09526756,11.38289448,1969.78461,Stable,Forest,Sand,9910.974555,0,0
39.69168926,-44.41692098,248.3458701,20.42687093,91.64927564,560.2519516,4.79704167,386.2075229,Overflow,Forest,Clay,5721.07658,0,1
32.79558739,89.48685871,190.2282577,11.89087993,86.76358325,0.0,5.906339172,1220.603948,Overflow,Urban,Sand,4049.988354,1,1
28.3695951,94.79698582,269.5321798,22.69151032,71.6842847,521.5333479,7.592471337,1223.716,Overflow,Forest,Loam,9714.18673,0,1
22.60957739,60.25246267,203.8968648,31.29135298,62.34427379,279.143987,4.238404616,1868.046762,Overflow,Water Body,Sand,8149.448233,1,1
